dataset,path,error,subject,session,dim_x,dim_y,dim_z,voxel_x_mm,voxel_y_mm,voxel_z_mm,file_size_mb,tesla,manufacturer,model,n_voxels,n_nonzero,nonzero_frac,min,max,mean,median,std,mad,kurtosis,skewness,p01,p05,p95,p99,entropy,efc
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-007/ses-T1/anat/sub-007_ses-T1_T1w.nii.gz,,sub-007,ses-T1,256,256,160,1.0,1.0,1.0,7.773787498474121,,,,10485760,6055859,0.5775317192077637,0.0,899.9999997904524,97.08742327542278,31.998168909922242,114.49009651791856,12.991531239822507,1.7396816959573584,1.5800869330705625,12.002746621146798,15.999084454961121,352.99610886722803,435.99908435717225,2.073395492064984,0.4672
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-008/ses-T1/anat/sub-008_ses-T1_T1w.nii.gz,,sub-008,ses-T1,256,256,160,1.0,1.0,1.0,7.902888298034668,,,,10485760,6295840,0.6004180908203125,0.0,1439.000014923513,94.53583088751398,36.01068168878555,109.53818542004304,13.020935513079166,1.7139702993593549,1.6126118535860454,12.998977780342102,18.005340844392776,350.0062598288059,422.99376344680786,1.2899853219714534,0.4837
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-007/ses-T2/anat/sub-007_ses-T2_T1w.nii.gz,,sub-007,ses-T2,256,256,160,1.0,1.0,1.0,6.7372331619262695,,,,10485760,6152138,0.5867136001586915,0.0,888.0,101.13988291550027,35.0,119.4850685106014,13.0,1.37042630975124,1.5485366355763412,14.0,18.0,378.0,446.0,2.0997937439597374,0.4711
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-008/ses-T2/anat/sub-008_ses-T2_T1w.nii.gz,,sub-008,ses-T2,256,256,160,1.0,1.0,1.0,10.936663627624512,,,,10485760,9867073,0.9409974098205567,0.0,1077.0,58.86240509216867,18.0,92.25603488364608,7.0,4.150247964196183,2.2379362828187612,6.0,8.0,290.0,391.0,1.526687893198473,0.5076
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-011/ses-T1/anat/sub-011_ses-T1_T1w.nii.gz,,sub-011,ses-T1,256,256,160,1.0,1.0,1.0,8.237168312072754,,,,10485760,6207638,0.5920064926147461,0.0,1054.000030271709,111.42810302470338,39.998444728553295,123.63315856925064,17.996887676417828,1.715888769353044,1.5217941708815865,13.992218300700188,18.99403426796198,379.9932664260268,489.00390509516,1.8433465713331505,0.4915
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-010/ses-T1/anat/sub-010_ses-T1_T1w.nii.gz,,sub-010,ses-T1,256,256,160,1.0,1.0,1.0,7.915140151977539,,,,10485760,6285457,0.5994278907775878,0.0,852.9999845428392,104.46827076617787,38.995772544294596,115.72088964806473,15.996596948243678,1.2130780093195694,1.464962796169908,14.005157295614481,19.003280345350504,364.0039302315563,431.99922922067344,2.2356590618938026,0.4956
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-011/ses-T2/anat/sub-011_ses-T2_T1w.nii.gz,,sub-011,ses-T2,256,256,160,1.0,1.0,1.0,7.16310977935791,,,,10485760,6233617,0.5944840431213378,0.0,971.0,118.23436601895817,42.0,128.82815657956186,20.0,1.3152022174090172,1.426095288852095,15.0,20.0,395.0,504.0,2.032399984459154,0.4974
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-010/ses-T2/anat/sub-010_ses-T2_T1w.nii.gz,,sub-010,ses-T2,256,256,160,1.0,1.0,1.0,7.957882881164551,,,,10485760,6376289,0.6080903053283692,0.0,811.9999998109415,86.25487554574526,28.002136256545782,100.88264898534165,16.99952696636319,0.6904098898484432,1.3450396554037984,5.996917676180601,8.995376514270902,310.99717700853944,368.00506590958685,2.315828821335777,0.4813
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-009/ses-T2/anat/sub-009_ses-T2_T1w.nii.gz,,sub-009,ses-T2,256,256,160,1.0,1.0,1.0,10.832978248596191,,,,10485760,9955553,0.9494355201721192,0.0,908.0,57.74600989015879,17.0,92.164281672117,6.0,4.021379378498553,2.2305809017033775,5.0,8.0,293.0,387.0,1.7872740914285512,0.5027
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-009/ses-T1/anat/sub-009_ses-T1_T1w.nii.gz,,sub-009,ses-T1,256,256,160,1.0,1.0,1.0,11.455587387084961,,,,10485760,9795195,0.9341425895690918,0.0,817.0,72.15627774638483,32.0,96.30933665451914,8.0,4.358278379857376,2.2875722431486416,13.0,18.0,315.0,423.0,2.06491640671813,0.5717
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-012/ses-T1/anat/sub-012_ses-T1_T1w.nii.gz,,sub-012,ses-T1,256,256,160,1.0,1.0,1.0,7.793850898742676,,,,10485760,6048284,0.576809310913086,0.0,914.0000303043053,97.29924607050685,37.00071840081364,109.47065673177522,14.002533461898565,1.52635660184042,1.5732049492674085,14.002533461898565,18.995468700304627,346.9950523227453,426.00337110925466,2.0595868199184966,0.4812
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-012/ses-T2/anat/sub-012_ses-T2_T1w.nii.gz,,sub-012,ses-T2,256,256,160,1.0,1.0,1.0,7.772220611572266,,,,10485760,6266795,0.5976481437683105,0.0,1074.9999539740384,99.0117036488694,37.00617831945419,110.107829808572,15.00915477052331,1.0383906719098075,1.4563513348614183,13.007934134453535,17.994582276791334,351.00097680836916,417.9926577731967,1.7566217336215135,0.4937
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-013/ses-T1/anat/sub-013_ses-T1_T1w.nii.gz,,sub-013,ses-T1,256,256,160,1.0,1.0,1.0,11.824779510498047,,,,10485760,9803415,0.9349265098571777,0.0,1007.0,78.75273738794084,34.0,102.05016793994002,9.0,3.9675326734956675,2.1648815287908807,14.0,18.0,334.0,423.0,1.729106111429235,0.5822
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-013/ses-T2/anat/sub-013_ses-T2_T1w.nii.gz,,sub-013,ses-T2,256,256,160,1.0,1.0,1.0,7.206173896789551,,,,10485760,6416413,0.6119168281555176,0.0,882.0,110.59820058341008,38.0,126.31552123410941,16.0,0.941614496527793,1.4300207274308194,14.0,19.0,397.0,460.0,2.1789489589578106,0.4919
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-014/ses-T2/anat/sub-014_ses-T2_T1w.nii.gz,,sub-014,ses-T2,256,256,160,1.0,1.0,1.0,11.654560089111328,,,,10485760,9386608,0.8951766967773438,0.0,941.0,85.947082268696,36.0,101.24631819908927,11.0,2.2907622272539534,1.8070378411241834,15.0,19.0,324.0,413.0,1.9148018501262285,0.6018
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-016/ses-T2/anat/sub-016_ses-T2_T1w.nii.gz,,sub-016,ses-T2,256,256,160,1.0,1.0,1.0,7.625858306884766,,,,10485760,6347956,0.6053882598876953,0.0,795.0000150734559,78.45459611316318,23.99496497772634,94.97119475433529,13.999084724113345,0.954806992727919,1.423886195397215,6.004806705750525,7.99427801836282,292.998174472712,350.99611560441554,2.311890951984079,0.47
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-016/ses-T1/anat/sub-016_ses-T1_T1w.nii.gz,,sub-016,ses-T1,256,256,160,1.0,1.0,1.0,6.889047622680664,,,,10485760,6214461,0.5926571846008301,0.0,918.0,100.5322672392666,37.0,113.88889426019426,15.0,1.5922107108395407,1.558592527816008,14.0,19.0,358.0,430.0,2.0604327102224596,0.4863
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-014/ses-T1/anat/sub-014_ses-T1_T1w.nii.gz,,sub-014,ses-T1,256,256,160,1.0,1.0,1.0,12.168862342834473,,,,10485760,9849083,0.9392817497253418,0.0,887.0,82.55388902702921,38.0,96.6800850465369,11.0,3.0001814806532874,1.9653695851261688,15.0,20.0,315.0,409.0,2.019919268873553,0.6218
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-015/ses-T1/anat/sub-015_ses-T1_T1w.nii.gz,,sub-015,ses-T1,256,256,160,1.0,1.0,1.0,12.304910659790039,,,,10485760,9861727,0.9404875755310058,0.0,708.0,87.02107085300577,40.0,102.00051855846456,13.0,2.7986643502727198,1.9452055345023949,16.0,21.0,337.0,430.0,2.5782032958418624,0.6219
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-017/ses-T1/anat/sub-017_ses-T1_T1w.nii.gz,,sub-017,ses-T1,256,256,160,1.0,1.0,1.0,11.81862735748291,,,,10485760,9851239,0.939487361907959,0.0,895.0,80.38113307371793,33.0,110.80521624502686,9.0,5.801580959715556,2.435307787855309,14.0,18.0,350.0,496.0,1.9408504813933825,0.5608
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-018/ses-T1/anat/sub-018_ses-T1_T1w.nii.gz,,sub-018,ses-T1,256,256,160,1.0,1.0,1.0,11.813714981079102,,,,10485760,9977882,0.9515649795532226,0.0,812.0,74.24019105457451,32.0,97.4289103508347,8.0,4.260014204487462,2.2295049165499683,13.0,18.0,311.0,419.0,2.105377063126356,0.5836
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-019/ses-T1/anat/sub-019_ses-T1_T1w.nii.gz,,sub-019,ses-T1,256,256,160,1.0,1.0,1.0,8.444375991821289,,,,10485760,6426188,0.6128490447998047,0.0,888.9999845344573,109.2947205801334,40.99424663558602,124.23040305042244,15.993453601375222,1.793308554984856,1.5911942045527578,15.003188874572515,19.99520831927657,387.9938591234386,480.997351821512,2.1551817379870397,0.4947
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-018/ses-T2/anat/sub-018_ses-T2_T1w.nii.gz,,sub-018,ses-T2,256,256,160,1.0,1.0,1.0,10.9603271484375,,,,10485760,10033600,0.956878662109375,0.0,677.0,55.1270566895232,17.0,85.1357938668616,7.0,4.04391083828988,2.205825642186542,5.0,7.0,266.0,359.0,2.393004072117777,0.5179
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-020/ses-T1/anat/sub-020_ses-T1_T1w.nii.gz,,sub-020,ses-T1,256,256,160,1.0,1.0,1.0,11.952590942382812,,,,10485760,10062847,0.9596678733825683,0.0,878.0,77.81321220525365,34.0,103.3194566569769,9.0,4.219764877537403,2.2478113489180096,14.0,19.0,340.0,442.0,1.9610791851028786,0.5821
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-020/ses-T2/anat/sub-020_ses-T2_T1w.nii.gz,,sub-020,ses-T2,256,256,160,1.0,1.0,1.0,8.415257453918457,,,,10485760,6288646,0.5997320175170898,0.0,910.0000303052366,116.89068473669792,41.0045027770102,129.39114016244187,18.00976637378335,0.5678313388696323,1.3356328585853383,14.052338913083076,19.995422959327698,406.0042860470712,472.00306752324104,2.1377073698992843,0.4951
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-022/ses-T2/anat/sub-022_ses-T2_T1w.nii.gz,,sub-022,ses-T2,256,256,160,1.0,1.0,1.0,7.434825897216797,,,,10485760,5973521,0.5696793556213379,0.0,734.0000303462148,81.5678277323845,27.003495432436466,93.18066948872219,17.00178600847721,0.6836449519820453,1.3190066279563157,6.003265678882599,9.004898518323898,288.9967617765069,347.99900729209185,2.529273398919641,0.4706
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-022/ses-T1/anat/sub-022_ses-T1_T1w.nii.gz,,sub-022,ses-T1,256,256,160,1.0,1.0,1.0,8.189621925354004,,,,10485760,6357168,0.6062667846679688,0.0,832.9999845474958,98.3270029564746,35.99688649177551,111.68688620737362,13.003112599253654,1.2274436718751023,1.5206601369128274,13.99455226957798,19.00259368121624,356.0031062364578,430.0051800906658,2.24731947651249,0.4918
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-021/ses-T1/anat/sub-021_ses-T1_T1w.nii.gz,,sub-021,ses-T1,256,256,160,1.0,1.0,1.0,11.85823917388916,,,,10485760,9887067,0.9429041862487793,0.0,897.0,80.28717363804655,34.0,104.58635509468172,9.0,3.558101091048421,2.1054306007694885,14.0,18.0,341.0,433.0,1.9375621669068366,0.5826
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-023/ses-T2/anat/sub-023_ses-T2_T1w.nii.gz,,sub-023,ses-T2,256,256,160,1.0,1.0,1.0,7.997982978820801,,,,10485760,6445676,0.6147075653076172,0.0,803.9999998128042,85.25020625670086,29.002151515334845,97.49535329110864,17.99752803426236,0.6519409604482682,1.3179134671864405,5.999176011420786,9.004898143932223,301.00160212721676,361.0056304950267,2.3472097162558705,0.491
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-023/ses-T1/anat/sub-023_ses-T1_T1w.nii.gz,,sub-023,ses-T1,256,256,160,1.0,1.0,1.0,12.018106460571289,,,,10485760,10247903,0.9773161888122559,0.0,832.0,74.83587939893654,33.0,96.94019277216337,9.0,4.136208832168133,2.2233120354094273,14.0,19.0,316.0,415.0,2.057488735652,0.5978
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-024/ses-T2/anat/sub-024_ses-T2_T1w.nii.gz,,sub-024,ses-T2,256,256,160,1.0,1.0,1.0,7.841304779052734,,,,10485760,6145894,0.5861181259155274,0.0,762.0000303396955,91.58096128094591,30.99858214519918,102.89765662543614,20.999039517715573,0.3061548677818773,1.2067777453829338,5.999725576490164,8.999588364735246,312.9973116153851,370.99465885479003,2.5038089486034085,0.4822
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-025/ses-T1/anat/sub-025_ses-T1_T1w.nii.gz,,sub-025,ses-T1,256,256,160,1.0,1.0,1.0,12.332064628601074,,,,10485760,9858516,0.9401813507080078,0.0,947.0,96.08575682181781,37.0,117.78684370727979,11.0,2.049836408090047,1.7687262307452614,15.0,20.0,382.0,458.0,1.9313552010521704,0.6027
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-026/ses-T1/anat/sub-026_ses-T1_T1w.nii.gz,,sub-026,ses-T1,256,256,160,1.0,1.0,1.0,12.23240852355957,,,,10485760,9960704,0.9499267578125,0.0,869.0,80.68147904003573,35.0,101.53281759754583,11.0,4.347914854131059,2.179352854855792,14.0,18.0,322.0,439.0,2.0635714262830462,0.5987
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-027/ses-T1/anat/sub-027_ses-T1_T1w.nii.gz,,sub-027,ses-T1,256,256,160,1.0,1.0,1.0,11.915173530578613,,,,10485760,9968591,0.9506789207458496,0.0,962.0,82.07380621794997,33.0,112.46904543525775,9.0,4.817354990692993,2.2928264783884265,14.0,19.0,357.0,471.0,1.7993944395368735,0.5662
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-024/ses-T1/anat/sub-024_ses-T1_T1w.nii.gz,,sub-024,ses-T1,256,256,160,1.0,1.0,1.0,11.883811950683594,,,,10485760,9780141,0.9327069282531738,0.0,935.0,88.23417024355784,34.0,115.81927073183078,9.0,3.6583111648201765,2.078099984285759,9.0,19.0,371.0,476.0,1.9026778724243354,0.5753
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-027/ses-T2/anat/sub-027_ses-T2_T1w.nii.gz,,sub-027,ses-T2,256,256,160,1.0,1.0,1.0,10.966270446777344,,,,10485760,9943948,0.9483287811279297,0.0,1307.0,57.70261741111277,17.0,87.12756572449659,7.0,3.6786120028680678,2.1173059081111973,5.0,8.0,272.0,363.0,1.2664420136480583,0.5234
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-028/ses-T1/anat/sub-028_ses-T1_T1w.nii.gz,,sub-028,ses-T1,256,256,160,1.0,1.0,1.0,11.67788314819336,,,,10485760,9788295,0.9334845542907715,0.0,1092.0,74.12966068145678,32.0,94.63151422465684,9.0,3.8454809688032467,2.146777531411451,13.0,18.0,307.0,403.0,1.581772388687459,0.5876
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-029/ses-T2/anat/sub-029_ses-T2_T1w.nii.gz,,sub-029,ses-T2,256,256,160,1.0,1.0,1.0,11.609448432922363,,,,10485760,9827059,0.9371813774108887,0.0,786.0,71.87317721405763,32.0,92.47534488771277,9.0,3.835654584171551,2.181714246360258,13.0,18.0,304.0,395.0,2.1824698873528603,0.5863
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-030/ses-T1/anat/sub-030_ses-T1_T1w.nii.gz,,sub-030,ses-T1,256,256,160,1.0,1.0,1.0,11.97722053527832,,,,10485760,9873185,0.9415802955627441,0.0,904.0,82.05437860224436,35.0,107.73591634300848,9.0,4.120802584199518,2.2113308348118976,15.0,19.0,348.0,461.0,1.9392649395966304,0.5799
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-029/ses-T1/anat/sub-029_ses-T1_T1w.nii.gz,,sub-029,ses-T1,256,256,160,1.0,1.0,1.0,12.029040336608887,,,,10485760,10188801,0.9716797828674316,0.0,765.0,70.19671529554851,35.0,85.14483158328892,10.0,4.610778106257452,2.308881581589901,14.0,19.0,284.0,379.0,2.257250692191622,0.6227
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-031/ses-T1/anat/sub-031_ses-T1_T1w.nii.gz,,sub-031,ses-T1,256,256,160,1.0,1.0,1.0,11.355606079101562,,,,10485760,9837329,0.9381608009338379,0.0,891.0,66.34347697428845,22.0,100.05498089967827,7.0,5.051897908281671,2.3217411516942237,8.0,12.0,311.0,409.0,1.8506156480721485,0.523
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-032/ses-T1/anat/sub-032_ses-T1_T1w.nii.gz,,sub-032,ses-T1,256,256,160,1.0,1.0,1.0,11.652259826660156,,,,10485760,10067925,0.9601521492004395,0.0,799.0,71.12092988376453,32.0,95.64003964403793,8.0,4.656315193555729,2.3310792272022773,13.0,18.0,308.0,421.0,2.0935375980190907,0.5778
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-034/ses-T2/anat/sub-034_ses-T2_T1w.nii.gz,,sub-034,ses-T2,256,256,160,1.0,1.0,1.0,7.553847312927246,,,,10485760,6417449,0.6120156288146973,0.0,955.9999997774139,69.64924845370201,21.998138394206762,83.36925195483451,12.997573812492192,1.3079346754457672,1.4765042011973188,5.003555350936949,7.9940184615552425,259.0032806294039,312.000121999532,1.888257925298448,0.4767
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-035/ses-T1/anat/sub-035_ses-T1_T1w.nii.gz,,sub-035,ses-T1,256,256,160,1.0,1.0,1.0,8.186700820922852,,,,10485760,6117064,0.5833686828613281,0.0,1262.0000302232802,114.08702205077577,40.997910495847464,123.44985427660758,19.988647766411304,1.1486941098583552,1.3850040921478814,13.999756190925837,19.006546575576067,375.9907010011375,478.9957847222686,1.55553875418923,0.4939
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-034/ses-T1/anat/sub-034_ses-T1_T1w.nii.gz,,sub-034,ses-T1,256,256,160,1.0,1.0,1.0,12.188370704650879,,,,10485760,10134817,0.9665314674377441,0.0,868.0,78.39297088442741,35.0,99.92663624195025,10.0,4.707098469740968,2.2649963328508544,14.0,19.0,322.0,428.0,2.025254117370078,0.6004
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-033/ses-T1/anat/sub-033_ses-T1_T1w.nii.gz,,sub-033,ses-T1,256,256,160,1.0,1.0,1.0,11.657187461853027,,,,10485760,9888994,0.9430879592895508,0.0,885.0,73.67033896471168,32.0,97.99506393054868,8.0,4.432461434944038,2.278967030817738,14.0,18.0,316.0,426.0,1.9191079007649021,0.5758
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-035/ses-T2/anat/sub-035_ses-T2_T1w.nii.gz,,sub-035,ses-T2,256,256,160,1.0,1.0,1.0,12.158498764038086,,,,10485760,9983963,0.9521449089050293,0.0,905.0,85.21748017295336,36.0,107.63034254297622,10.0,3.072289224101339,2.00847732076309,15.0,20.0,353.0,440.0,1.9612635402229484,0.5973
Brain Correlates of Math Development,/run/media/falconnier/Elements1/BIDS_datasets_selection/Brain Correlates of Math Development/sub-036/ses-T2/anat/sub-036_ses-T2_T1w.nii.gz,,sub-036,ses-T2,256,256,160,1.0,1.0,1.0,8.077134132385254,,,,10485760,6442903,0.6144431114196778,0.0,748.9999845670536,95.444543855671,30.001143808476627,112.0259293814472,18.99500990845263,0.6189993762668053,1.3314248175546672,6.994552385061979,10.000381269492209,344.9960102867335,408.004126788117,2.549888728663759,0.4829
