dataset,path,error,subject,session,dim_x,dim_y,dim_z,voxel_x_mm,voxel_y_mm,voxel_z_mm,file_size_mb,tesla,manufacturer,model,n_voxels,n_nonzero,nonzero_frac,min,max,mean,median,std,mad,kurtosis,skewness,p01,p05,p95,p99,entropy,efc
mica-mics,/run/media/falconnier/Elements1/BIDS_datasets_selection/mica-mics/sub-HC026/ses-01/anat/sub-HC026_ses-01_run-2_T1w.nii.gz,,sub-HC026,ses-01,224,320,320,0.8,0.8,0.8,19.57631015777588,,,,22937600,19151190,0.8349256243024553,0.0,1391.0,122.09926646855887,39.0,148.30356416902868,15.0,1.6723381941033821,1.5544907637710925,16.0,20.0,437.0,559.0,1.3825337056827842,0.5649
mica-mics,/run/media/falconnier/Elements1/BIDS_datasets_selection/mica-mics/sub-HC027/ses-01/anat/sub-HC027_ses-01_run-1_T1w.nii.gz,,sub-HC027,ses-01,224,320,320,0.8,0.8,0.8,19.7539701461792,,,,22937600,18634859,0.8124153791155134,0.0,1295.0,142.32574214808923,37.0,170.6162835981566,17.0,1.2913657361698672,1.3801820288948743,14.0,17.0,473.0,677.0,1.520076182700891,0.5583
mica-mics,/run/media/falconnier/Elements1/BIDS_datasets_selection/mica-mics/sub-HC028/ses-01/anat/sub-HC028_ses-01_run-1_T1w.nii.gz,,sub-HC028,ses-01,224,320,320,0.8,0.8,0.8,19.256929397583008,,,,22937600,18834571,0.8211221313476562,0.0,1132.0,123.69647054875846,38.0,143.02360198457384,16.0,0.4267647783103108,1.267824461060847,16.0,19.0,421.0,507.0,1.6877112318829777,0.5754
mica-mics,/run/media/falconnier/Elements1/BIDS_datasets_selection/mica-mics/sub-HC027/ses-01/anat/sub-HC027_ses-01_run-2_T1w.nii.gz,,sub-HC027,ses-01,224,320,320,0.8,0.8,0.8,19.716712951660156,,,,22937600,18733126,0.8166994803292411,0.0,1388.0,144.24495068255027,37.0,176.84911345556287,17.0,1.451698365801306,1.4237255635115775,14.0,17.0,487.0,707.0,1.4128237421280114,0.552
mica-mics,/run/media/falconnier/Elements1/BIDS_datasets_selection/mica-mics/sub-HC028/ses-01/anat/sub-HC028_ses-01_run-2_T1w.nii.gz,,sub-HC028,ses-01,224,320,320,0.8,0.8,0.8,19.34720230102539,,,,22937600,18830349,0.8209380667550223,0.0,1147.0,125.73617817704813,38.0,146.36766951499038,16.0,0.4178230751920493,1.2642466985236556,16.0,19.0,427.0,516.0,1.6653353125749122,0.5728
mica-mics,/run/media/falconnier/Elements1/BIDS_datasets_selection/mica-mics/sub-HC029/ses-01/anat/sub-HC029_ses-01_run-1_T1w.nii.gz,,sub-HC029,ses-01,224,320,320,0.8,0.8,0.8,19.775296211242676,,,,22937600,19251249,0.839287850516183,0.0,1366.0,132.02191037059467,41.0,168.00351058405067,17.0,2.596687844831732,1.7233538860997917,14.0,19.0,483.0,697.0,1.438563225689023,0.5498
mica-mics,/run/media/falconnier/Elements1/BIDS_datasets_selection/mica-mics/sub-HC029/ses-01/anat/sub-HC029_ses-01_run-2_T1w.nii.gz,,sub-HC029,ses-01,224,320,320,0.8,0.8,0.8,19.788846015930176,,,,22937600,19273441,0.8402553449358259,0.0,1442.0,133.358897303289,40.0,171.8389124319845,17.0,2.7652508594045697,1.7545395073339916,14.0,19.0,490.0,719.0,1.3615202851918344,0.5457
mica-mics,/run/media/falconnier/Elements1/BIDS_datasets_selection/mica-mics/sub-HC030/ses-01/anat/sub-HC030_ses-01_run-1_T1w.nii.gz,,sub-HC030,ses-01,224,320,320,0.8,0.8,0.8,19.771824836730957,,,,22937600,18910324,0.8244247000558036,0.0,1728.0,134.95562022099674,35.0,174.46698366375946,14.0,3.049472377035486,1.7551995698897813,15.0,18.0,475.0,758.0,1.1226039837913027,0.5378
mica-mics,/run/media/falconnier/Elements1/BIDS_datasets_selection/mica-mics/sub-HC030/ses-01/anat/sub-HC030_ses-01_run-2_T1w.nii.gz,,sub-HC030,ses-01,224,320,320,0.8,0.8,0.8,19.78948211669922,,,,22937600,18919344,0.8248179408482142,0.0,1802.0,136.4118021745363,35.0,176.9302553306564,15.0,3.073760911046654,1.759340531305842,15.0,18.0,478.0,772.0,1.077356979653066,0.5367
mica-mics,/run/media/falconnier/Elements1/BIDS_datasets_selection/mica-mics/sub-HC031/ses-01/anat/sub-HC031_ses-01_run-1_T1w.nii.gz,,sub-HC031,ses-01,224,320,320,0.8,0.8,0.8,20.249448776245117,,,,22937600,18774509,0.8185036359514509,0.0,1621.0,150.73116015976768,38.0,187.51844011674928,19.0,1.8604752496996921,1.5229317964335558,14.0,17.0,516.0,777.0,1.232483531766548,0.5478
