path,subject,session,metric,value,group,z_sigma,iqr,mad,percentile,threshold_rule
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0093/anat/sub-0093_T1w.nii.gz,sub-0093,,file_size_mb,7.257014274597168,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0099/anat/sub-0099_T1w.nii.gz,sub-0099,,file_size_mb,15.12994384765625,"('AOMIC_PIOP2', nan, nan)",True,True,True,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0105/anat/sub-0105_T1w.nii.gz,sub-0105,,file_size_mb,14.80589771270752,"('AOMIC_PIOP2', nan, nan)",True,True,True,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0132/anat/sub-0132_T1w.nii.gz,sub-0132,,file_size_mb,5.27017879486084,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0152/anat/sub-0152_T1w.nii.gz,sub-0152,,file_size_mb,5.261087417602539,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0150/anat/sub-0150_T1w.nii.gz,sub-0150,,file_size_mb,5.182015419006348,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0017/anat/sub-0017_T1w.nii.gz,sub-0017,,max,48888.61328125,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0067/anat/sub-0067_T1w.nii.gz,sub-0067,,max,129239.625,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0177/anat/sub-0177_T1w.nii.gz,sub-0177,,max,119622.1953125,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0179/anat/sub-0179_T1w.nii.gz,sub-0179,,max,41357.9375,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0208/anat/sub-0208_T1w.nii.gz,sub-0208,,max,117262.09375,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0214/anat/sub-0214_T1w.nii.gz,sub-0214,,max,46174.046875,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0074/anat/sub-0074_T1w.nii.gz,sub-0074,,median,10622.685546875,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0087/anat/sub-0087_T1w.nii.gz,sub-0087,,median,10582.94140625,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0092/anat/sub-0092_T1w.nii.gz,sub-0092,,median,6396.6748046875,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0099/anat/sub-0099_T1w.nii.gz,sub-0099,,median,6107.26220703125,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0133/anat/sub-0133_T1w.nii.gz,sub-0133,,median,6934.59619140625,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0176/anat/sub-0176_T1w.nii.gz,sub-0176,,median,10421.6611328125,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0035/anat/sub-0035_T1w.nii.gz,sub-0035,,mean,7575.126351452763,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0039/anat/sub-0039_T1w.nii.gz,sub-0039,,mean,11501.542063743636,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0074/anat/sub-0074_T1w.nii.gz,sub-0074,,mean,11512.036210776763,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0092/anat/sub-0092_T1w.nii.gz,sub-0092,,mean,7655.204637499879,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0099/anat/sub-0099_T1w.nii.gz,sub-0099,,mean,7223.004909110617,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0177/anat/sub-0177_T1w.nii.gz,sub-0177,,mean,11617.390412060016,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0005/anat/sub-0005_T1w.nii.gz,sub-0005,,std,6436.235124691115,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0035/anat/sub-0035_T1w.nii.gz,sub-0035,,std,5961.210330642072,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0039/anat/sub-0039_T1w.nii.gz,sub-0039,,std,9602.196380667148,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0099/anat/sub-0099_T1w.nii.gz,sub-0099,,std,6086.711937262931,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0176/anat/sub-0176_T1w.nii.gz,sub-0176,,std,9268.15812373091,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0177/anat/sub-0177_T1w.nii.gz,sub-0177,,std,9598.670700871417,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0005/anat/sub-0005_T1w.nii.gz,sub-0005,,mad,4726.173828125,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0035/anat/sub-0035_T1w.nii.gz,sub-0035,,mad,4443.158203125,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0039/anat/sub-0039_T1w.nii.gz,sub-0039,,mad,7714.97802734375,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0040/anat/sub-0040_T1w.nii.gz,sub-0040,,mad,7230.1142578125,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0099/anat/sub-0099_T1w.nii.gz,sub-0099,,mad,4421.31884765625,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0176/anat/sub-0176_T1w.nii.gz,sub-0176,,mad,7295.162841796875,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0017/anat/sub-0017_T1w.nii.gz,sub-0017,,entropy,0.0758922444121789,"('AOMIC_PIOP2', nan, nan)",False,True,True,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0067/anat/sub-0067_T1w.nii.gz,sub-0067,,entropy,0.0289335282884432,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0177/anat/sub-0177_T1w.nii.gz,sub-0177,,entropy,0.0314550726511862,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0179/anat/sub-0179_T1w.nii.gz,sub-0179,,entropy,0.0883460999346736,"('AOMIC_PIOP2', nan, nan)",False,True,True,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0208/anat/sub-0208_T1w.nii.gz,sub-0208,,entropy,0.0317441263461153,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0214/anat/sub-0214_T1w.nii.gz,sub-0214,,entropy,0.0799297262244006,"('AOMIC_PIOP2', nan, nan)",False,True,True,True,False
/run/media/falconnier/Elements1/BIDS_datasets_selection/AOMIC_PIOP2/sub-0004/anat/sub-0004_T1w.nii.gz,sub-0004,,efc,0.3476,"('AOMIC_PIOP2', nan, nan)",False,False,False,True,False
